:START_ID,:END_ID,:type,article_id,od
账户付款,账户付款，不得以个人帐户付款,在,228,在:账户付款:账户付款，不得以个人帐户付款
审计,审核,在,"228,503",在:审计:审核
项目申报单位,服务贸易,在,228,在:项目申报单位:服务贸易
福州,银行,在,"229,274",在:福州:银行
融资,信贷,在,"229,458",在:融资:信贷
信贷,融资难、融资贵,在,229,在:信贷:融资难、融资贵
保金,贷款,在,229,在:保金:贷款
省商务厅确定重点培育的企业,厦门,在,229,在:省商务厅确定重点培育的企业:厦门
高新技术企业,科技部,在,229,在:高新技术企业:科技部
清理不符合助保贷,清理不符合助保贷条件,在,229,在:清理不符合助保贷:清理不符合助保贷条件
旧协议,审核,在,229,在:旧协议:审核
附相关证明,附相关证明材料,在,229,在:附相关证明:附相关证明材料
附相关证明材料,银行,在,229,在:附相关证明材料:银行
银行,审核,在,"229,585",在:银行:审核
实体经济,实体经济发展、促进经济,在,231,在:实体经济:实体经济发展、促进经济
融资,融资租赁业，支持民间资本,在,231,在:融资:融资租赁业，支持民间资本
融资,融资租赁企业进出口飞机、船舶和海洋工程结构物等大型设备涉及跨关区的，在确保有效监管和执行现行相关税收政策,在,"231,838",在:融资:融资租赁企业进出口飞机、船舶和海洋工程结构物等大型设备涉及跨关区的，在确保有效监管和执行现行相关税收政策
融资,融资租赁公司纳入金融,在,231,在:融资:融资租赁公司纳入金融
融资租赁公司纳入金融,融资,在,231,在:融资租赁公司纳入金融:融资
融资,能源,在,231,在:融资:能源
新兴产业,融资,在,231,在:新兴产业:融资
能源,能源汽车,在,231,在:能源:能源汽车
融资,现代农业,在,231,在:融资:现代农业
现代农业,融资,在,231,在:现代农业:融资
融资,众创业、万众创新,在,231,在:融资:众创业、万众创新
中小企业,中小微企业,在,231,在:中小企业:中小微企业
融资,融资租赁公司加强与海外施工企业合作，开展施工设备的海外租赁业务，积极参与重大跨国基础设施,在,231,在:融资:融资租赁公司加强与海外施工企业合作，开展施工设备的海外租赁业务，积极参与重大跨国基础设施
融资,基金,在,"231,314,315,755",在:融资:基金
基金,金融机构,在,231,在:基金:金融机构
融资,融资租赁公司加快业务创新，不断优化产品组合、交易,在,231,在:融资:融资租赁公司加快业务创新，不断优化产品组合、交易
融资租赁公司加快业务创新，不断优化产品组合、交易,风险,在,231,在:融资租赁公司加快业务创新，不断优化产品组合、交易:风险
风险,风险可控,在,231,在:风险:风险可控
融资,融资租赁全产业链经营,在,231,在:融资:融资租赁全产业链经营
融资,大数据,在,"231,771",在:融资:大数据
大数据,云计算等现代科学技术,在,231,在:大数据:云计算等现代科学技术
云计算等现代科学技术,风险,在,231,在:云计算等现代科学技术:风险
融资,融资租赁公司吸收存款,在,231,在:融资:融资租赁公司吸收存款
融资租赁公司吸收存款,贷款,在,231,在:融资租赁公司吸收存款:贷款
风险,风险监测、分析和预警,在,231,在:风险:风险监测、分析和预警
融资,融资租赁相关税收政策,在,231,在:融资:融资租赁相关税收政策
融资,融资租赁合同,在,231,在:融资:融资租赁合同
融资租赁合同,借款合同,在,231,在:融资租赁合同:借款合同
银行,基金,在,"231,314,315",在:银行:基金
基金,金融,在,"231,237,314,315",在:基金:金融
融资,融资租赁公司的支持力度,在,231,在:融资:融资租赁公司的支持力度
融资,融资租赁公司通过债券,在,231,在:融资:融资租赁公司通过债券
融资租赁公司通过债券,融资,在,231,在:融资租赁公司通过债券:融资
融资,公司通过发行股票和资产证券化,在,231,在:融资:公司通过发行股票和资产证券化
融资,融资租赁公司外债管理政策,在,231,在:融资:融资租赁公司外债管理政策
融资,融资租赁项目,在,231,在:融资:融资租赁项目
融资,赁业统计制度和评价指标体系,在,231,在:融资:赁业统计制度和评价指标体系
赁业统计制度和评价指标体系,融资租赁统计方法，提高统计数据,在,231,在:赁业统计制度和评价指标体系:融资租赁统计方法，提高统计数据
培训,融资,在,231,在:培训:融资
融资,人才,在,"231,588,669,817",在:融资:人才
福建省,数字经济,在,"233,238,499,502,618,647,658,778,818",在:福建省:数字经济
数字经济,发展专项资金,在,"233,238,524,647,658,778,806,808,815,818,892",在:数字经济:发展专项资金
发展专项资金,发展专项资金拟扶持项目,在,233,在:发展专项资金:发展专项资金拟扶持项目
福建省,岸经济文化交流合作的若干措施〉,在,"234,297",在:福建省:岸经济文化交流合作的若干措施〉
集成电路、高端医疗器械、精密机械,集成电路、高端医疗器械、精密机械、石,在,"235,297",在:集成电路、高端医疗器械、精密机械:集成电路、高端医疗器械、精密机械、石
两岸一家亲,台湾,在,235,在:两岸一家亲:台湾
平潭综合实验区,省委,在,"236,256,680",在:平潭综合实验区:省委
985工程”和“211工程,高校,在,236,在:985工程”和“211工程:高校
集成电路,人工智能,在,"236,280",在:集成电路:人工智能
石化新材料,石化新材料、先进土,在,236,在:石化新材料:石化新材料、先进土
石化新材料、先进土,石化新材料、先进土木工程新材料、稀土,在,236,在:石化新材料、先进土:石化新材料、先进土木工程新材料、稀土
石化新材料、先进土木工程新材料、稀土,石墨烯,在,236,在:石化新材料、先进土木工程新材料、稀土:石墨烯
石墨烯,氟化工新材料,在,236,在:石墨烯:氟化工新材料
氟化工新材料,产业化,在,236,在:氟化工新材料:产业化
产业化,中药,在,236,在:产业化:中药
中药,产业化,在,236,在:中药:产业化
产业化,产业化、高端诊疗设备产业化,在,236,在:产业化:产业化、高端诊疗设备产业化
产业化、高端诊疗设备产业化,产业化,在,236,在:产业化、高端诊疗设备产业化:产业化
习近平,新时代中国特色社会主义思想,在,"237,808,815,842",在:习近平:新时代中国特色社会主义思想
新时代中国特色社会主义思想,大精神,在,"237,808,815",在:新时代中国特色社会主义思想:大精神
大精神,大精神为指导,在,"237,808,815",在:大精神:大精神为指导
大精神为指导,习近平,在,"237,808,815",在:大精神为指导:习近平
海丝,海丝”核心区建设，推进国际产能和装备制造合作，坚持“引进来”和“走出去,在,237,在:海丝:海丝”核心区建设，推进国际产能和装备制造合作，坚持“引进来”和“走出去
莆田,福州,在,237,在:莆田:福州
福州,莆田高新区等产业集中区,在,237,在:福州:莆田高新区等产业集中区
厦门,泉州,在,"237,413,496,794,797,838,842,872,903",在:厦门:泉州
漳州,厦门火炬高新区,在,237,在:漳州:厦门火炬高新区
厦门火炬高新区,厦门火炬高新区、海沧信息产业园,在,237,在:厦门火炬高新区:厦门火炬高新区、海沧信息产业园
厦门火炬高新区、海沧信息产业园,泉州,在,237,在:厦门火炬高新区、海沧信息产业园:泉州
泉州,泉州高新区,在,237,在:泉州:泉州高新区
泉州高新区,泉州高新区等产业集中区,在,237,在:泉州高新区:泉州高新区等产业集中区
厦门火炬高新区,泉州,在,237,在:厦门火炬高新区:泉州
厦门,厦门航空工业区,在,237,在:厦门:厦门航空工业区
厦门航空工业区,泉州,在,237,在:厦门航空工业区:泉州
泉州,田高新区,在,237,在:泉州:田高新区
泉州,厦门火炬高新区,在,237,在:泉州:厦门火炬高新区
厦门火炬高新区,漳州,在,237,在:厦门火炬高新区:漳州
漳州,漳州台商投资区等产业集中区,在,237,在:漳州:漳州台商投资区等产业集中区
莆田,宁德蕉城三屿工业区、南平高新技术产业园区,在,237,在:莆田:宁德蕉城三屿工业区、南平高新技术产业园区
宁德蕉城三屿工业区、南平高新技术产业园区,宁德蕉城三屿工业区、南平高新技术产业园区等产业集中区,在,237,在:宁德蕉城三屿工业区、南平高新技术产业园区:宁德蕉城三屿工业区、南平高新技术产业园区等产业集中区
稀土,石墨烯,在,237,在:稀土:石墨烯
厦门火炬高新区,石墨,在,237,在:厦门火炬高新区:石墨
石墨,石墨和石,在,237,在:石墨:石墨和石
石墨和石,石墨和石墨,在,237,在:石墨和石:石墨和石墨
石墨和石墨,石墨和石墨烯,在,237,在:石墨和石墨:石墨和石墨烯
石墨和石墨烯,产业园等产业集中区,在,237,在:石墨和石墨烯:产业园等产业集中区
产业园等产业集中区,石墨烯,在,237,在:产业园等产业集中区:石墨烯
石墨烯,能源,在,"237,242",在:石墨烯:能源
厦门,福州,在,"237,274,300,509,512,632,836,838,872",在:厦门:福州
数字经济,数字经济（软件,在,237,在:数字经济:数字经济（软件
数字经济（软件,技术服务,在,237,在:数字经济（软件:技术服务
福州,福州软件园、马尾物联网产业基地为重点，依托数字福建（长乐）产业园,在,237,在:福州:福州软件园、马尾物联网产业基地为重点，依托数字福建（长乐）产业园
福州软件园、马尾物联网产业基地为重点，依托数字福建（长乐）产业园,大数据,在,237,在:福州软件园、马尾物联网产业基地为重点，依托数字福建（长乐）产业园:大数据
大数据,大数据、人工智能,在,"237,298,299,308,524",在:大数据:大数据、人工智能
清洁能源,全省环网、沿海双廊,在,237,在:清洁能源:全省环网、沿海双廊
漳州,清洁能源,在,237,在:漳州:清洁能源
漳州,福州,在,"237,872",在:漳州:福州
漳州,漳州不锈钢工业集中区、武平不锈钢产业园区,在,237,在:漳州:漳州不锈钢工业集中区、武平不锈钢产业园区
漳州,三明青州,在,237,在:漳州:三明青州
莆田,产业园等产业集中区,在,237,在:莆田:产业园等产业集中区
