word,label
游,O
应,O
用,O
产,O
业,O
（,O
四,O
）,O
人,O
力,O
资,O
源,O
情,O
况,O
表,O
增,O
加,O
“,O
人,B-Eve
力,I-Eve
资,I-Eve
源,I-Eve
证,I-Eve
明,I-Eve
材,I-Eve
料,E-Eve
”,O
文,O
件,O
上,O
传,O
，,O
文,O
件,O
包,O
含,O
企,O
业,O
纳,O
税,O
证,O
明,O
单,O
、,O
职,B-Per
工,E-Per
情,O
况,O
说,O
明,O
等,O
材,O
料,O
引,O
导,O
银,B-Org
行,E-Org
业,O
金,B-Org
融,I-Org
机,I-Org
构,E-Org
降,O
低,O
对,O
民,B-Org
营,I-Org
企,I-Org
业,E-Org
贷,B-Eve
款,E-Eve
利,O
率,O
水,O
平,O
完,O
善,O
高,B-Org
校,E-Org
科,O
研,O
评,B-Eve
价,I-Eve
体,I-Eve
系,E-Eve
，,O
将,O
成,O
果,O
转,O
化,O
作,O
为,O
项,O
目,O
和,O
人,B-Per
才,E-Per
评,O
价,O
重,O
要,O
内,O
容,O
落,O
实,O
惠,O
台,O
系,O
列,O
举,O
措,O
，,O
进,O
一,O
步,O
鼓,O
励,O
和,O
支,O
持,O
台,B-Loc
湾,E-Loc
同,O
胞,O
来,O
闽,O
创,O
业,O
就,B-Eve
业,E-Eve
贫,B-Org
困,I-Org
村,E-Org
创,B-Per
业,I-Per
致,I-Per
富,I-Per
带,I-Per
头,I-Per
人,E-Per
培,O
育,O
对,O
象,O
申,O
报,O
认,O
定,O
表,O
（,O
样,O
表,O
）,O
开,O
展,O
“,O
学,B-Eve
分,I-Eve
银,I-Eve
行,E-Eve
”,O
建,O
设,O
试,O
点,O
，,O
探,O
索,O
高,B-Org
校,E-Org
和,O
行,O
业,O
企,O
业,O
课,O
程,O
学,O
分,O
转,O
化,O
互,O
认,O
（,O
责,O
任,O
单,O
位,O
：,O
省,B-Dep
人,I-Dep
社,I-Dep
厅,E-Dep
、,O
财,O
政,O
厅,O
，,O
各,O
设,O
区,O
市,O
人,B-Dep
民,I-Dep
政,I-Dep
府,E-Dep
、,O
平,O
潭,O
综,O
合,O
实,O
验,O
区,O
管,O
委,O
会,O
）,O
附,B-Ent
件,E-Ent
：,O
.,O
年,O
度,O
省,O
级,O
科,O
技,O
创,B-Eve
新,I-Eve
券,E-Eve
补,O
助,O
经,O
费,O
安,O
排,O
表,O
（,O
按,O
地,O
市,O
）,O
部,O
分,O
需,O
上,O
传,O
的,O
附,B-Ent
件,I-Ent
材,I-Ent
料,E-Ent
及,O
要,O
求,O
如,O
下,O
：,O
(,O
),O
.,O
将,O
研,O
发,O
项,O
目,O
管,O
理,O
制,O
度,O
、,O
核,O
算,O
体,O
系,O
、,O
研,O
发,O
费,O
用,O
辅,O
助,O
账,O
管,O
理,O
制,O
度,O
等,O
，,O
做,O
成,O
一,O
个,O
文,O
件,O
上,O
传,O
提,O
升,O
中,B-Org
小,I-Org
企,I-Org
业,E-Org
公,B-Eve
共,I-Eve
服,I-Eve
务,I-Eve
平,I-Eve
台,E-Eve
网,O
络,O
、,O
示,O
范,O
平,O
台,O
、,O
示,B-Ent
范,I-Ent
基,I-Ent
地,E-Ent
服,O
务,O
水,O
平,O
，,O
深,O
入,O
开,O
展,O
中,B-Org
小,I-Org
微,I-Org
企,I-Org
业,E-Org
服,B-Eve
务,I-Eve
券,I-Eve
试,I-Eve
点,I-Eve
工,I-Eve
作,E-Eve
萤,B-Ent
石,E-Ent
资,O
源,O
赋,O
存,O
比,O
较,O
丰,O
富,O
的,O
县,O
市,O
要,O
有,O
产,O
业,O
发,O
展,O
一,O
盘,O
棋,O
理,O
念,O
，,O
合,O
理,O
规,O
划,O
萤,B-Ent
石,E-Ent
资,O
源,O
开,O
发,O
利,O
用,O
，,O
为,O
氟,O
化,B-Org
工,I-Org
园,I-Org
区,E-Org
提,O
供,O
原,O
料,O
，,O
把,O
资,O
源,O
优,O
势,O
转,O
化,O
为,O
产,O
业,O
优,O
势,O
（,O
一,O
）,O
申,O
报,O
单,O
位,O
为,O
依,O
法,O
在,O
中,O
国,O
境,O
内,O
设,O
立,O
的,O
企,O
业,O
、,O
科,B-Org
研,I-Org
院,I-Org
所,E-Org
和,O
高,B-Org
校,E-Org
等,O
法,B-Per
人,E-Per
单,O
位,O
.,O
省,O
级,O
高,B-Org
新,I-Org
技,I-Org
术,I-Org
企,I-Org
业,E-Org
培,O
育,O
工,B-Org
作,I-Org
联,I-Org
席,I-Org
会,I-Org
议,E-Org
办,O
公,O
室,O
设,O
在,O
福,B-Loc
建,I-Loc
省,E-Loc
高,B-Org
新,I-Org
技,I-Org
术,I-Org
创,I-Org
业,I-Org
服,I-Org
务,I-Org
中,I-Org
心,E-Org
，,O
地,O
址,O
：,O
福,B-Loc
州,E-Loc
市,O
工,O
业,O
路,O
号,O
福,B-Loc
建,I-Loc
高,I-Loc
新,I-Loc
技,I-Loc
术,I-Loc
创,I-Loc
业,I-Loc
园,E-Loc
号,O
楼,O
九,O
层,O
室,O
，,O
联,O
系,O
人,O
：,O
庄,O
鹭,O
虹,O
福,B-Loc
建,I-Loc
省,E-Loc
标,O
准,O
化,O
工,O
作,O
专,B-Eve
项,I-Eve
资,I-Eve
金,E-Eve
管,O
理,O
办,O
法,O
开,O
展,O
政,B-Dep
府,I-Dep
部,I-Dep
门,E-Dep
和,O
国,O
有,O
大,O
企,O
业,O
不,O
履,O
约,O
拖,O
欠,O
民,B-Org
营,I-Org
企,I-Org
业,E-Org
账,B-Eve
款,E-Eve
专,O
项,O
清,O
欠,O
行,O
动,O
，,O
对,O
已,O
发,O
生,O
的,O
拖,O
欠,O
款,O
项,O
“,O
限,B-Eve
时,I-Eve
清,I-Eve
零,E-Eve
”,O
为,O
加,O
强,O
资,O
金,O
信,O
息,O
管,O
理,O
，,O
各,O
地,O
要,O
认,O
真,O
收,O
集,O
整,O
理,O
资,O
金,O
扶,O
持,O
项,O
目,O
单,O
位,O
相,O
关,O
信,O
息,O
，,O
填,O
写,O
福,B-Loc
建,I-Loc
省,E-Loc
商,O
务,O
资,O
金,O
管,O
理,O
信,O
息,O
系,O
统,O
数,O
据,O
表,O
（,O
见,O
附,B-Ent
件,E-Ent
）,O
，,O
并,O
于,O
年,O
月,O
底,O
前,O
报,O
送,O
省,B-Dep
商,I-Dep
务,I-Dep
厅,E-Dep
（,O
市,O
场,O
运,O
行,O
调,O
节,O
处,O
、,O
财,O
务,O
处,O
）,O
保,B-Org
险,I-Org
机,I-Org
构,E-Org
要,O
把,O
致,B-Per
富,I-Per
带,I-Per
头,I-Per
人,E-Per
发,O
展,O
的,O
产,O
业,O
项,O
目,O
纳,O
入,O
保,O
险,O
扶,O
贫,O
范,O
围,O
，,O
享,O
受,O
保,O
险,O
扶,O
贫,O
优,O
惠,O
政,O
策,O
，,O
同,O
时,O
加,O
强,O
数,O
据,O
累,O
积,O
和,O
精,O
算,O
，,O
按,O
照,O
保,O
本,O
微,O
利,O
的,O
原,O
则,O
，,O
积,O
极,O
开,O
发,O
适,O
宜,O
产,O
品,O
，,O
适,O
度,O
提,O
高,O
保,O
额,O
，,O
适,O
当,O
降,O
低,O
保,O
险,O
费,O
率,O
附,B-Ent
件,E-Ent
：,O
年,O
福,B-Loc
建,I-Loc
省,E-Loc
“,O
专,B-Eve
精,I-Eve
特,I-Eve
新,E-Eve
”,O
中,B-Org
小,I-Org
企,I-Org
业,E-Org
名,O
单,O
围,O
绕,O
深,O
化,O
产,B-Eve
教,I-Eve
融,I-Eve
合,E-Eve
、,O
校,O
企,O
合,O
作,O
、,O
工,O
学,O
结,O
合,O
主,O
线,O
，,O
以,O
校,O
企,O
合,O
作,O
共,O
建,O
实,B-Eve
习,E-Eve
实,O
训,O
设,O
施,O
为,O
重,O
点,O
，,O
强,O
化,O
职,B-Org
业,I-Org
院,I-Org
校,E-Org
相,O
关,O
专,O
业,O
建,O
设,O
福,B-Loc
建,I-Loc
省,E-Loc
财,O
政,O
厅,O
关,O
于,O
开,O
展,O
年,O
福,B-Loc
建,I-Loc
省,E-Loc
中,B-Org
小,I-Org
企,I-Org
业,E-Org
公,O
共,O
服,O
务,O
示,O
范,O
平,O
台,O
和,O
小,B-Org
型,I-Org
微,I-Org
型,I-Org
企,I-Org
业,E-Org
创,B-Eve
业,I-Eve
创,I-Eve
新,E-Eve
示,B-Ent
范,I-Ent
基,I-Ent
地,E-Ent
认,O
定,O
工,O
作,O
的,O
通,O
知,O
在,O
安,O
排,O
国,O
家,O
和,O
省,O
级,O
地,O
质,O
勘,O
查,O
专,B-Eve
项,I-Eve
资,I-Eve
金,E-Eve
时,O
向,O
萤,B-Ent
石,E-Ent
找,O
矿,O
倾,O
斜,O
，,O
鼓,O
励,O
和,O
支,O
持,O
现,O
有,O
大,O
中,O
型,O
萤,B-Ent
石,E-Ent
矿,O
山,O
企,O
业,O
对,O
矿,O
山,O
深,O
部,O
范,O
围,O
开,O
展,O
深,O
部,O
找,O
矿,O
，,O
力,O
争,O
取,O
得,O
新,O
的,O
找,O
矿,O
突,O
破,O
责,O
任,O
单,O
位,O
：,O
省,B-Dep
发,I-Dep
改,I-Dep
委,E-Dep
、,O
教,O
育,O
厅,O
、,O
人,O
社,O
厅,O
、,O
工,B-Dep
信,I-Dep
厅,E-Dep
、,O
国,O
资,O
委,O
，,O
各,O
相,O
关,O
行,O
业,O
主,O
管,O
部,O
门,O
，,O
各,O
设,O
区,O
市,O
人,B-Dep
民,I-Dep
政,I-Dep
府,E-Dep
、,O
平,O
潭,O
综,O
合,O
实,O
验,O
区,O
管,O
委,O
会,O
推,O
动,O
辖,O
内,O
银,B-Org
行,E-Org
扎,O
实,O
开,O
展,O
普,O
惠,O
金,B-Eve
融,E-Eve
精,O
细,O
年,O
活,O
动,O
，,O
改,O
进,O
贷,B-Eve
款,E-Eve
审,B-Eve
批,E-Eve
管,O
理,O
、,O
贷,B-Eve
款,E-Eve
期,O
限,O
管,O
理,O
、,O
贷,B-Eve
款,E-Eve
增,O
信,O
管,O
理,O
、,O
贷,B-Eve
款,E-Eve
支,O
付,O
管,O
理,O
、,O
贷,B-Eve
款,E-Eve
续,O
贷,O
管,O
理,O
第,O
二,O
阶,O
段,O
进,O
行,O
天,O
左,O
右,O
生,O
产,O
实,O
践,O
培,B-Eve
训,E-Eve
，,O
选,O
择,O
现,O
有,O
条,O
件,O
较,O
好,O
的,O
创,B-Per
业,I-Per
致,I-Per
富,I-Per
带,I-Per
头,I-Per
人,E-Per
，,O
作,O
为,O
创,B-Per
业,I-Per
农,I-Per
户,E-Per
实,O
践,O
基,O
地,O
要,O
充,O
分,O
发,O
挥,O
个,O
人,O
人,O
脉,O
关,O
系,O
，,O
留,O
意,O
各,O
类,O
岗,O
位,O
需,O
求,O
，,O
积,O
极,O
帮,O
助,O
就,B-Eve
业,E-Eve
困,O
难,O
高,B-Org
校,E-Org
毕,O
业,O
生,O
顺,O
利,O
实,O
现,O
就,B-Eve
业,E-Eve
完,O
善,O
适,O
应,O
新,O
业,O
态,O
发,O
展,O
的,O
社,O
会,O
保,O
障,O
机,O
制,O
，,O
研,O
究,O
完,O
善,O
适,O
应,O
共,O
享,O
经,O
济,O
特,O
点,O
的,O
灵,O
活,O
就,B-Eve
业,E-Eve
人,O
员,O
社,O
会,O
保,O
险,O
参,O
保,O
缴,O
费,O
措,O
施,O
，,O
切,O
实,O
加,O
强,O
劳,B-Per
动,I-Per
者,E-Per
权,O
益,O
保,O
障,O
年,O
完,O
成,O
创,B-Per
业,I-Per
致,I-Per
富,I-Per
带,I-Per
头,I-Per
人,E-Per
人,O
，,O
完,O
成,O
建,B-Per
档,I-Per
立,I-Per
卡,I-Per
贫,I-Per
困,I-Per
户,E-Per
培,B-Eve
训,E-Eve
人,O
（,O
一,O
）,O
做,O
好,O
银,B-Org
行,E-Org
业,O
金,B-Org
融,I-Org
机,I-Org
构,E-Org
服,O
务,O
民,B-Org
营,I-Org
企,I-Org
业,E-Org
监,O
测,O
评,O
价,O
.,O
申,O
报,O
单,O
位,O
必,O
须,O
是,O
在,O
福,B-Loc
建,I-Loc
省,E-Loc
内,O
（,O
不,O
含,O
厦,B-Loc
门,I-Loc
市,E-Loc
）,O
依,O
法,O
登,O
记,O
注,O
册,O
，,O
具,O
有,O
法,B-Per
人,E-Per
资,O
格,O
的,O
企,O
事,O
业,O
单,O
位,O
、,O
行,O
业,O
商,O
协,O
会,O
等,O
社,O
会,O
团,O
体,O
附,B-Ent
件,E-Ent
：,O
福,B-Loc
建,I-Loc
省,E-Loc
商,O
务,O
资,O
金,O
管,O
理,O
信,O
息,O
系,O
统,O
表,O
样,O
福,B-Loc
建,I-Loc
省,E-Loc
人,B-Org
民,I-Org
政,I-Org
府,I-Org
办,I-Org
公,I-Org
厅,E-Org
关,O
于,O
建,O
立,O
地,O
价,O
调,O
节,O
机,O
制,O
促,O
进,O
海,O
峡,O
西,O
岸,O
经,O
济,O
区,O
产,O
业,O
结,O
构,O
调,O
整,O
的,O
通,O
知,O
广,O
泛,O
开,O
展,O
“,O
大,B-Eve
国,I-Eve
工,I-Eve
匠,E-Eve
”,O
论,O
坛,O
、,O
劳,B-Per
模,E-Per
大,O
讲,O
坛,O
、,O
劳,B-Per
模,E-Per
进,O
校,B-Org
园,E-Org
、,O
劳,B-Per
模,E-Per
八,O
闽,O
行,O
等,O
活,O
动,O
，,O
在,O
各,O
级,O
各,O
类,O
学,O
校,O
弘,O
扬,O
劳,B-Per
模,E-Per
精,O
神,O
、,O
工,B-Eve
匠,I-Eve
精,I-Eve
神,E-Eve
.,O
一,O
般,O
展,O
洽,O
会,O
列,O
入,O
年,O
度,O
展,O
会,O
计,O
划,O
的,O
服,B-Eve
务,I-Eve
贸,I-Eve
易,E-Eve
一,O
般,O
展,O
洽,O
会,O
活,O
动,O
，,O
由,O
我,O
省,O
企,O
业,O
（,O
不,O
含,O
厦,B-Loc
门,E-Loc
）,O
自,O
行,O
参,O
加,O
并,O
按,O
以,O
下,O
标,O
准,O
给,O
予,O
补,O
助,O
实,O
施,O
职,B-Org
业,I-Org
院,I-Org
校,E-Org
基,O
础,O
能,O
力,O
建,O
设,O
工,O
程,O
，,O
支,O
持,O
职,B-Org
业,I-Org
院,I-Org
校,E-Org
产,B-Eve
教,I-Eve
融,I-Eve
合,E-Eve
项,O
目,O
，,O
改,O
善,O
基,O
本,O
办,O
学,O
条,O
件,O
和,O
实,B-Eve
习,E-Eve
实,O
训,O
条,O
件,O
优,O
化,O
电,O
源,O
结,O
构,O
和,O
电,O
源,O
布,O
局,O
，,O
电,O
力,O
装,O
机,O
稳,O
步,O
增,O
长,O
，,O
清,B-Ent
洁,I-Ent
能,I-Ent
源,E-Ent
比,O
重,O
持,O
续,O
提,O
升,O
，,O
形,O
成,O
“,O
全,B-Eve
省,I-Eve
环,I-Eve
网,I-Eve
、,I-Eve
沿,I-Eve
海,I-Eve
双,I-Eve
廊,E-Eve
”,O
千,O
伏,O
超,O
高,O
压,O
骨,O
干,O
网,O
架,O
福,B-Loc
建,I-Loc
省,E-Loc
发,B-Dep
展,I-Dep
和,I-Dep
改,I-Dep
革,I-Dep
委,I-Dep
员,I-Dep
会,E-Dep
省,B-Dep
级,I-Dep
财,I-Dep
政,E-Dep
分,O
别,O
安,O
排,O
资,O
金,O
用,O
于,O
支,O
持,O
企,O
业,O
研,O
发,O
投,O
入,O
、,O
培,O
育,O
科,B-Org
技,I-Org
小,I-Org
巨,I-Org
人,I-Org
领,I-Org
军,I-Org
企,I-Org
业,E-Org
、,O
省,O
级,O
高,O
新,O
企,O
业,O
入,O
库,O
备,O
案,O
和,O
出,O
库,O
企,O
业,O
奖,O
补,O
、,O
新,O
型,O
研,O
发,O
机,O
构,O
奖,O
励,O
、,O
创,B-Eve
新,I-Eve
券,I-Eve
资,I-Eve
金,E-Eve
以,O
及,O
支,O
持,O
我,O
省,O
新,O
申,O
请,O
的,O
专,O
利,O
转,O
化,O
为,O
实,O
际,O
生,B-Eve
产,I-Eve
力,E-Eve
人,B-Org
力,I-Org
资,I-Org
源,I-Org
企,I-Org
业,E-Org
等,O
机,O
构,O
是,O
就,B-Eve
业,E-Eve
“,O
红,B-Eve
娘,E-Eve
”,O
重,O
要,O
的,O
补,O
充,O
，,O
各,O
地,O
要,O
广,O
泛,O
发,O
动,O
辖,O
区,O
内,O
人,B-Org
力,I-Org
资,I-Org
源,I-Org
企,I-Org
业,E-Org
等,O
机,O
构,O
，,O
针,O
对,O
就,B-Eve
业,E-Eve
困,O
难,O
毕,O
业,O
生,O
需,O
求,O
，,O
提,O
供,O
精,O
准,O
就,B-Eve
业,E-Eve
帮,O
扶,O
各,O
地,O
要,O
以,O
各,O
级,O
公,O
共,O
就,B-Eve
业,E-Eve
和,O
人,B-Per
才,E-Per
服,O
务,O
机,O
构,O
、,O
就,B-Eve
业,E-Eve
和,O
社,O
会,O
保,O
障,O
平,O
台,O
从,O
业,O
人,O
员,O
和,O
创,O
业,O
导,O
师,O
为,O
主,O
体,O
，,O
建,O
设,O
一,O
批,O
业,O
务,O
精,O
湛,O
、,O
责,O
任,O
心,O
强,O
的,O
就,B-Eve
业,E-Eve
“,O
红,B-Eve
娘,E-Eve
”,O
队,O
伍,O
要,O
密,O
切,O
跟,O
踪,O
政,O
策,O
执,O
行,O
情,O
况,O
，,O
对,O
政,O
策,O
执,O
行,O
中,O
各,O
方,O
反,O
映,O
的,O
突,O
出,O
问,O
题,O
和,O
意,O
见,O
建,O
议,O
，,O
要,O
及,O
时,O
向,O
省,B-Dep
财,I-Dep
政,I-Dep
厅,E-Dep
、,O
省,O
税,B-Dep
务,I-Dep
局,E-Dep
反,O
馈,O
福,B-Loc
建,I-Loc
省,E-Loc
工,B-Dep
业,I-Dep
和,I-Dep
信,I-Dep
息,I-Dep
化,I-Dep
厅,E-Dep
现,O
将,O
有,O
关,O
事,O
项,O
通,O
知,O
如,O
下,O
：,O
一,O
、,O
拟,O
申,O
报,O
的,O
工,O
程,O
研,O
究,O
中,O
心,O
研,O
究,O
方,O
向,O
需,O
符,O
合,O
国,O
家,O
及,O
我,O
省,O
“,O
十,B-Eve
三,I-Eve
五,E-Eve
”,O
战,O
略,O
性,O
新,B-Eve
兴,I-Eve
产,I-Eve
业,E-Eve
发,O
展,O
规,O
划,O
及,O
产,O
业,O
总,O
体,O
布,O
局,O
要,O
求,O
，,O
属,O
于,O
严,O
格,O
规,O
范,O
市,B-Eve
场,I-Eve
准,I-Eve
入,E-Eve
管,O
理,O
，,O
区,O
分,O
不,O
同,O
准,O
入,O
类,O
型,O
采,O
取,O
不,O
同,O
举,O
措,O
，,O
推,O
进,O
“,O
全,B-Eve
国,I-Eve
一,I-Eve
张,I-Eve
清,I-Eve
单,E-Eve
”,O
管,O
理,O
模,O
式,O
，,O
建,O
立,O
清,O
单,O
动,O
态,O
调,O
整,O
机,O
制,O
（,O
二,O
）,O
加,O
强,O
民,B-Org
营,I-Org
企,I-Org
业,E-Org
直,O
接,O
融,B-Eve
资,E-Eve
服,O
务,O
奖,O
励,O
资,O
金,O
切,O
块,O
时,O
，,O
省,B-Dep
工,I-Dep
信,I-Dep
厅,E-Dep
将,O
同,O
时,O
下,O
达,O
应,O
收,O
账,B-Eve
款,E-Eve
融,B-Eve
资,E-Eve
试,O
点,O
工,O
作,O
年,O
度,O
绩,O
效,O
目,O
标,O
和,O
任,O
务,O
.,O
各,O
设,O
区,O
市,O
科,O
技,O
局,O
、,O
平,B-Loc
潭,I-Loc
综,I-Loc
合,I-Loc
实,I-Loc
验,I-Loc
区,E-Loc
社,B-Dep
会,I-Dep
事,I-Dep
业,I-Dep
局,E-Dep
应,O
于,O
月,O
对,O
接,O
培,O
育,O
壮,O
大,O
战,O
略,O
性,O
新,B-Eve
兴,I-Eve
产,I-Eve
业,E-Eve
，,O
加,O
快,O
建,O
设,O
新,O
一,O
代,O
信,O
息,O
技,O
术,O
、,O
新,O
能,B-Ent
源,E-Ent
汽,O
车,O
、,O
生,O
物,O
与,O
新,O
医,O
药,O
、,O
节,O
能,O
环,O
保,O
、,O
新,O
能,B-Ent
源,E-Ent
、,O
新,O
材,O
料,O
、,O
海,O
洋,O
高,O
新,O
等,O
产,O
业,O
急,O
需,O
紧,O
缺,O
学,O
科,O
专,O
业,O
（,O
一,O
）,O
在,O
年,O
月,O
日,O
以,O
前,O
，,O
省,O
内,O
注,O
册,O
的,O
药,O
品,O
生,O
产,O
企,O
业,O
（,O
不,O
含,O
厦,B-Loc
门,E-Loc
）,O
对,O
化,O
学,O
药,O
品,O
新,O
注,O
册,O
分,O
类,O
实,O
施,O
前,O
已,O
批,O
准,O
上,B-Eve
市,E-Eve
的,O
口,B-Ent
服,I-Ent
固,I-Ent
体,I-Ent
制,I-Ent
剂,E-Ent
仿,B-Ent
制,I-Ent
药,E-Ent
开,O
展,O
一,B-Eve
致,I-Eve
性,I-Eve
评,I-Eve
价,I-Eve
工,I-Eve
作,E-Eve
，,O
并,O
完,O
成,B-Eve
一,I-Eve
致,I-Eve
性,I-Eve
评,I-Eve
价,E-Eve
的,O
品,O
种,O
可,O
以,O
申,O
请,O
资,O
金,O
补,O
助,O
进,O
一,O
步,O
加,O
强,O
网,O
络,O
运,O
营,O
商,O
、,O
互,B-Org
联,I-Org
网,I-Org
服,I-Org
务,I-Org
商,E-Org
网,O
络,O
安,O
全,O
监,O
督,O
管,O
理,O
机,O
制,O
建,O
设,O
，,O
全,O
面,O
明,O
确,O
网,O
络,O
运,O
营,O
商,O
、,O
互,B-Org
联,I-Org
网,I-Org
服,I-Org
务,I-Org
商,E-Org
包,O
括,O
存,O
有,O
大,O
量,O
公,B-Per
民,E-Per
个,B-Eve
人,I-Eve
信,I-Eve
息,E-Eve
的,O
信,O
息,O
企,O
业,O
的,O
网,O
络,O
安,O
全,O
责,O
任,O
推,O
广,O
绿,B-Ent
色,I-Ent
票,I-Ent
据,E-Ent
、,O
并,O
购,O
票,O
据,O
、,O
资,O
产,O
支,O
持,O
票,O
据,O
、,O
扶,O
贫,O
专,O
项,O
债,O
、,O
双,O
创,O
债,O
等,O
创,O
新,O
型,O
债,O
务,O
融,B-Eve
资,E-Eve
工,O
具,O
拓,O
展,O
知,B-Ent
识,I-Ent
产,I-Ent
权,E-Ent
、,O
财,O
税,O
、,O
工,O
程,O
、,O
印,O
刷,O
等,O
线,O
下,O
配,B-Ent
套,I-Ent
服,I-Ent
务,E-Ent
请,O
各,O
设,O
区,O
市,O
科,O
技,O
局,O
、,O
平,B-Loc
潭,I-Loc
综,I-Loc
合,I-Loc
实,I-Loc
验,I-Loc
区,E-Loc
社,B-Dep
会,I-Dep
事,I-Dep
业,I-Dep
局,E-Dep
加,O
强,O
宣,O
传,O
，,O
积,O
极,O
发,O
动,O
，,O
组,O
织,O
企,O
业,O
参,O
赛,O
，,O
并,O
及,O
时,O
做,O
好,O
参,O
赛,O
企,O
业,O
资,O
格,O
形,O
式,O
审,O
查,O
，,O
对,O
符,O
合,O
参,O
赛,O
条,O
件,O
且,O
提,O
交,O
报,O
名,O
材,O
料,O
完,O
整,O
的,O
企,O
业,O
确,O
认,O
参,O
赛,O
资,O
格,O
.,O
年,O
福,B-Loc
建,I-Loc
省,E-Loc
数,B-Eve
字,I-Eve
经,I-Eve
济,E-Eve
发,B-Eve
展,I-Eve
专,I-Eve
项,I-Eve
资,I-Eve
金,E-Eve
贷,B-Eve
款,E-Eve
贴,B-Eve
息,E-Eve
项,O
目,O
汇,O
总,O
表,O
（,O
项,O
目,O
汇,O
总,O
单,O
位,O
汇,O
总,O
）,O
的,O
通,O
知,O
（,O
闽,O
财,O
建,O
〔,O
〕,O
号,O
）,O
精,O
神,O
，,O
现,O
组,O
织,O
开,O
展,O
年,O
数,B-Eve
字,I-Eve
经,I-Eve
济,E-Eve
重,O
大,O
项,O
目,O
贷,B-Eve
款,E-Eve
贴,B-Eve
息,E-Eve
专,O
项,O
项,O
目,O
申,O
报,O
提,O
供,O
预,B-Eve
警,E-Eve
快,O
报,O
等,O
经,B-Eve
贸,I-Eve
摩,I-Eve
擦,E-Eve
预,B-Eve
警,E-Eve
信,O
息,O
服,O
务,O
指,O
加,O
入,O
省,O
重,O
大,O
科,B-Eve
研,I-Eve
基,I-Eve
础,I-Eve
设,I-Eve
施,E-Eve
和,O
大,O
型,O
科,B-Eve
研,I-Eve
仪,I-Eve
器,E-Eve
服,O
务,O
平,O
台,O
管,O
理,O
的,O
重,O
大,O
科,B-Eve
研,I-Eve
基,I-Eve
础,I-Eve
设,I-Eve
施,E-Eve
和,O
大,O
型,O
科,B-Eve
研,I-Eve
仪,I-Eve
器,E-Eve
产,O
权,O
管,O
理,O
单,O
位,O
许,O
多,O
行,O
业,O
的,O
闲,O
置,O
产,O
能,O
可,O
以,O
通,O
过,O
共,O
享,O
释,O
放,O
其,O
价,O
值,O
，,O
教,O
育,O
、,O
能,B-Ent
源,E-Ent
/,O
废,O
物,O
、,O
金,B-Eve
融,E-Eve
、,O
食,O
品,O
、,O
商,O
品,O
和,O
设,O
备,O
、,O
健,O
康,O
/,O
医,O
疗,O
保,O
健,O
、,O
信,O
息,O
通,O
信,O
技,O
术,O
、,O
物,O
流,O
与,O
服,O
务,O
、,O
媒,O
体,O
、,O
零,O
售,O
、,O
住,O
宿,O
和,O
交,O
通,O
运,O
输,O
等,O
领,O
域,O
面,O
临,O
被,O
颠,O
覆,O
的,O
风,B-Eve
险,E-Eve
引,O
导,O
职,B-Per
工,E-Per
关,O
心,O
企,O
业,O
生,O
存,O
与,O
发,O
展,O
，,O
困,O
难,O
企,O
业,O
与,O
职,B-Per
工,E-Per
协,O
商,O
一,O
致,O
的,O
，,O
可,O
采,O
取,O
协,O
商,O
薪,O
酬,O
、,O
调,O
整,O
工,O
时,O
、,O
轮,O
岗,O
轮,O
休,O
、,O
在,O
岗,O
培,B-Eve
训,E-Eve
等,O
措,O
施,O
，,O
保,O
留,O
就,B-Eve
业,E-Eve
岗,O
位,O
，,O
稳,O
定,O
劳,O
动,O
关,O
系,O
责,O
任,O
单,O
位,O
：,O
省,B-Dep
教,I-Dep
育,I-Dep
厅,E-Dep
、,O
人,O
社,O
厅,O
、,O
工,B-Dep
信,I-Dep
厅,E-Dep
、,O
国,O
资,O
委,O
，,O
各,O
相,O
关,O
行,O
业,O
主,O
管,O
部,O
门,O
，,O
各,O
设,O
区,O
市,O
人,B-Dep
民,I-Dep
政,I-Dep
府,E-Dep
、,O
平,O
潭,O
综,O
合,O
实,O
验,O
区,O
管,O
委,O
会,O
建,O
立,O
以,O
创,O
新,O
质,O
量,O
、,O
贡,O
献,O
、,O
绩,O
效,O
为,O
导,O
向,O
的,O
项,O
目,O
评,B-Eve
价,I-Eve
体,I-Eve
系,E-Eve
，,O
正,O
确,O
评,O
价,O
外,B-Per
国,I-Per
专,I-Per
家,E-Per
项,O
目,O
的,O
科,O
学,O
价,O
值,O
、,O
技,O
术,O
价,O
值,O
、,O
经,O
济,O
价,O
值,O
、,O
社,O
会,O
价,O
值,O
、,O
文,O
化,O
价,O
值,O
箱,O
：,O
@,O
.,O
.,O
附,O
：,O
年,O
省,O
级,O
工,O
程,O
研,O
究,O
中,O
心,O
申,O
报,O
重,O
点,O
行,O
业,O
和,O
领,O
域,O
一,O
、,O
新,O
一,O
代,O
信,O
息,O
技,O
术,O
：,O
新,O
型,O
显,O
示,O
关,O
键,O
材,O
料,O
和,O
设,O
备,O
研,O
发,O
，,O
集,B-Ent
成,I-Ent
电,I-Ent
路,E-Ent
设,O
计,O
、,O
芯,O
片,O
制,O
造,O
与,O
封,O
装,O
测,O
试,O
技,O
术,O
研,O
发,O
，,O
人,B-Eve
工,I-Eve
智,I-Eve
能,E-Eve
关,O
键,O
技,O
术,O
