num,sentence,entity,compare,num
156,于2020年6月30日前完成惠企系统县（市）区初审、联合财政会签等工作,日前、(惠企)系统、市、区、(财政)会签,,2020年6月30
156,并正式行文和填写《申报项目汇总表》（附件2）,(申报)项目、汇总表、附件,,2
156,将申报项目纸质版材料、联合行文的纸质文件上报市工信局,(项目纸质版)材料、(联合行文的纸质)文件、(纸质)文件、(市)工、信局,,
157,申报条件项目申报主体范围,(申报)条件、项目、(主体)范围,,
157,本市范围内注册登记的具有独立法人资格的单位,(本市)范围、内、(注册登记的具有独立法人资格的)单位、(具有独立法人资格的)单位,,
157,项目需符合国家产业政策,项目、(符合国家)产业政策,,
157,国家产业政策明令淘汰（国家发展改革委《产业结构调整指导目录（2019年本）》第三类“淘汰类”）、项目依附或改造的主体不符合国家产业政策以及违规审批建设等三类除外的项目,(国家)产业政策、(国家发展改革委《产业结构调整指导目录（2019年本）》第三类“淘汰)类、(调整指导目录（2019年本）》第三类“淘汰)类、(2019年)本、(淘汰)类、项目、(主体不)符合国家、(符合国家)产业政策、项目,,第三类
157,项目需具备一定规模,项目、(一定)规模,,
157,重点用能单位节能技改、节能新技术新产品应用示范项目年节能量应达400吨标准煤以上,(单位节能技改、节能新技术新产品应用示范)项目、(新技术新)产品、(应用示范)项目、能量、以上,,400吨
157,节能、循环经济及环保技术装备产业化示范项目,(节能、循环经济及环保技术装备产业化示范)项目、(产业化示范)项目,,
157,循环经济示范项目,(循环经济示范)项目,,
157,清洁生产改造和应用示范项目,(示范)项目,,
157,新增投资额均应在300万元及以上,(新增)投资额、以上,,300万元
157,环保技改提升项目设备投资额应在50万元及以上,投资额、以上,,50万元
157,项目建设进度需符合要求,项目、(建设)进度、符合要求,,
157,项目已建成投产,项目,,
157,投产时间在2018年以后（含2018年）,(投产)时间、(2018年)以后、2018年,,
157,项目未获得过省级及以上财政资金支持,项目、(省级及以上)财政资金,,
157,未多头申报资金支持,(多头申报)资金,,
157,申报要求申报程序,(申报)要求、程序,,
157,项目按属地原则逐级上报,项目、(属地)原则,,
157,项目单位向所在地县（区、管委会）工信、财政部门申报,(项目)单位、(所在地)县、区、工、财政部门,,
157,经县（区、管委会）工信、财政部门对申报项目的真实性、材料完整性认真审核汇总后,(经县（区、管委会）工信、财政部门对申报项目的真实性、材料完整性认真审核汇总)后、(申报)项目、真实性、(材料)完整性、后,,
157,上报市工信局、财政局,(市)工、信局、财政局,,
157,项目申报实行网上和纸质同步进行,项目、网上、纸质,,
157,纸质申报材料为复印件的应加盖项目申报单位公章,(纸质)申报材料、复印件、(项目申报)单位、公章,,
157,确保与原件一致,原件,,
157,"项目单位需登录市工信局网站主页（网址为http://jxw.putian.gov.cn）,进入“惠企政策项目管理系统”实行网上办理",(项目)单位、(工)信局、主页、网址、(惠企)政策、项目、(管理)系统、网上,,
157,对能耗在线监测系统企业端建设等不涉及节能量审核或投资额审计核查的,(能耗在线监测系统)企业、(节)能量、投资额,,
157,符合有关文件规定的,(有关)文件,,
157,直接下达奖励（或补助）资金,资金,,
157,不再另行申报,,,
157,申报材料,申报材料,,
157,各县（区、管委会）工信部门会同财政部门须提供下列项目申报纸质材料一式3份,区、工信部门、财政部门、(下列)项目、材料,,3份
157,电子版光盘1份（包含所有Word、Excel格式文档材料,(电子版)光盘、(Excel格式)文档、材料,,1份
157,不必提供照片和扫描图片文件）：附有项目汇总表（附件4）的项目资金申请报告正式文件及电子文档,照片、(扫描图片)文件、(附有项目汇总表（附件4）的项目资金申请报告正式)文件、(项目)资金、文件、(电子)文档,,4
157,所在单位申报的项目材料单行本及电子文档,所在单位、(申报的项目材料)单行本、(项目)材料、单行本、(电子)文档,,
157,纸质材料按下列要求装订成册：,(纸质)材料、(下列)要求、装订成册,,
157,（1）封面和目录,(1）)封面、目录,,1）封面
157,（2）企业声明（附件1）,(2）企业)声明、(企业)声明、附件,,2）企业声明、1
157,（3）单位及项目基本情况表（附件3）,(3）单位及项目基本)情况表、(单位及项目基本)情况表、(基本)情况表、附件,,3）单位及项目基本情况表、3
157,（4）项目建设证明材料（如主要设备订购合同、照片等）,(4）项目建设证明)材料、(建设证明)材料、(主要)设备、合同、照片,,4）项目建设证明材料
157,（5）建设项目的正式发票复印件,(5）建设项目的正式发票)复印件、(建设项目的正式发票)复印件、(正式发票)复印件,,5）建设项目的正式发票复印件
157,（6）节能项目另提供节能效果的佐证材料（如：改造前后主要用能设备清单及技术参数对比材料,(节能)项目、(提供节能效果的佐证)材料、(佐证)材料、(改造)前后、(设备)清单、(技术参数对比)材料,,6
157,包含设备型号、功率、效率等主要技术参数,(设备)型号、功率、效率、(主要)技术参数,,
157,非改造仅需提供现有主要设备技术参数,(主要)设备、技术参数,,
157,项目改造边界范围内改造前后生产和能耗统计报表复印件,项目、(边界)范围、内、(改造)前后、(能耗统计)报表、复印件,,
157,包含年生产时间、产品年产量、年总耗能量等信息,(年生产)时间、(产品)年产量、(年总耗)能量、信息,,
157,相关台账汇总证明材料等）,(相关)台账、材料,,
157,（7）节能、循环经济及环保技术装备产业化示范项目,(7）节能、循环经济及环保技术装备产业化示范)项目、(节能、循环经济及环保技术装备产业化示范)项目、(产业化示范)项目,,7）节能、循环经济及环保技术装备产业化示范项目
157,循环经济示范项目,(循环经济示范)项目,,
157,清洁生产改造和应用示范项目各提供节能、节水、节材、资源综合利用、清洁生产等节能降耗减排效果佐证材料,(清洁生产改造和应用示范)项目、(示范)项目、(节能、节水、节材、资源综合利用、清洁生产等节能降耗减排)效果、(节能降耗减排)效果、材料,,
157,（8）企业工商营业执照复印件（统一社会信用代码）,(8）企业工商营业执照)复印件、(企业工商)营业执照、复印件、(社会信用)代码,,8）企业工商营业执照复印件
157,（9）项目申报单位认为需要补充说明的材料,(（9）)项目、单位、(说明的)材料,,
157,每家企业限报一个项目,(每家)企业、(一个)项目,,一个项目
157,单家企业如有多个不同项目必须汇总整合成一个项目上报,项目、(一个)项目,,
157,申报时间,(申报)时间,,
157,企业网上和纸质申报截止日期为分别2020年6月5日,(企业)网上、纸质、日期、(分别)2020年6月5日,,
157,各县（区、管委会）工信部门会同财政部门初审后于2020年6月12日前正式联合行文上报市工信局、财政局,(各县（区、管委会）工信部门会同财政部门初审)后、(会同财政部门初审)后、日前、(市)工、信局、财政局,,2020年6月12
157,联系方式,联系方式,,
157,市工信局能源科,(市工)信局、能源科,,
157,联系人：戴志扬,(联系人：)戴志扬,,
157,电话：2392843,电话,,2392843
157,邮箱：2392843@com,邮箱,,2392843@
157,本通知及相关表格可在莆田市工业和信息化局网站上查询下载,(本)通知、(相关)表格、(莆田市)工业、(信息化)局、网站、上,,
158,福建省知识产权优势企业申报申报数量,(福建省知识产权优势)企业、数量,,
158,各设区市市场监管局（知识产权局）、平潭综合实验区市场监督管理局应严格按照《管理办法》的申报条件要求,(各设区市)市场、知识产权局、(平潭综合实验区市场监督)管理局、(监督)管理局、(管理)办法、(申报)条件,,
158,重点推荐战略性新兴产业中的龙头和骨干企业,(战略性)新兴产业、龙头、骨干企业,,
158,各地推荐名额分配如下：福州、厦门和泉州市分别推荐15家企业,(各地推荐)名额、福州、厦门、泉州市、企业,,15家
158,漳州、莆田、三明、南平、龙岩和宁德市分别推荐8家企业,漳州、莆田、南平、龙岩、宁德市、企业,,三明、8家
158,平潭综合实验区推荐2家企业,(平潭综合)实验区、企业,,2家
